de_caseid,de_seqno,de_document_num,dp_seqno,de_date_filed,dt_text
47444,40,,41,2021-04-28,Motion Taken Under Advisement: [12]    Stipulation for Extending Time for Defendant Chevron U.S.A. to Respond to the Complaint <i></i>.           (voc)
45426,123,,124,2021-04-28,"Motions Taken Under Advisement: [28]   Letter requesting to reopen case and appoint counsel.           (aom),(ps)"
45425,104,,105,2021-04-28,"Motions Taken Under Advisement: [26]  Letter requesting to reopen case and appoint counsel.           (aom),(ps)"
46671,40,,41,2021-04-28,"Motions Taken Under Advisement: [10]  Memorandum.           (aom),(ps)"
40884,1013,,1014,2021-04-28,"Motions Taken Under Advisement: [230]   Motion to Compel defendants to allow plaintiff to review DCI Infirmary Policies, Rules, Directives on the Review of Functions of DCI Infirmary. Also a Copy of DOC Staff Work Rules #13 and [231]  Motion for Seve"
40884,1013,,1014,2021-04-28,"ral Temporary Restraining Orders and Preliminary Injunctions. Also a video zoom conference hearing ASAP.           (aom),(ps)"
47600,11,,12,2021-04-28,"Motions Taken Under Advisement: [1]   Petition for Writ of Habeas Corpus - Federal.               (kmd),(ps)"
47391,35,,36,2021-04-29,"Motions Taken Under Advisement: [6]   Motion for Assistance in Recruiting Counsel.           (aom),(ps)"
44569,461,,462,2021-04-29,"Motions Taken Under Advisement: [135]  Second  Motion to Compel <i>General Ledgers</i>, [141]    Motion to Compel <i>Archangel Capital Group LLC to Comply with Subpoena</i>, [134]    Motion to Compel <i>Jordan Root to Comply With Subpoena</i>.       "
44569,461,,462,2021-04-29,    (kwf)
43637,209,,210,2021-04-29,Motions Taken Under Advisement: [61]  Unopposed  Motion to Vacate Trial Date and Related Dates Due To Recently Disclosed Evidence of Medical Malpractice By Nonparties.           (rks)
46164,77,,78,2021-04-29,"Motions Taken Under Advisement: [23]  Letter regarding Interference.           (aom),(ps)"
47146,34,,35,2021-04-29,"Motions Taken Under Advisement: [7]   Response to [6]  Order.           (aom),(ps)"
46580,148,,149,2021-04-29,"Motions Taken Under Advisement: [35]   Motion for Entry of Default.           (jef),(ps)"
47013,77,,78,2021-04-29,"Motions Taken Under Advisement: [12]   Motion for Reconsideration   re [11]  Order.         (jef),(ps)"
35995,444,,445,2021-04-29,"Motions Taken Under Advisement: [99]    Motion for Leave to File <i>Reply Brief in Support of Motion for Summary Judgment</i>, [86]    MOTION TO DISMISS <i>and in Opposition to Plaintiff&#039;s Motion for Consideration [Dkt. 85]</i>.           (jef),"
35995,444,,445,2021-04-29,(ps)
42721,172,,173,2021-04-30,"Motion Taken Under Advisement: [37]   Motion for Extension of Time to submit  Plaintiff&#039;s Reply to Defendant&#039;s Response to Motion Opposing Summary Judgment by  Plaintiff Nicholas R. McAtee.               (kmd),(ps)"
36529,183,,184,2021-04-30,"Motion Taken Under Advisement.  Reply not filed by the 4/16/2021 deadline.   [1]   Petition for Writ of Habeas Corpus - State.           (kmd),(ps)"
44899,122,,123,2021-04-30,"Motions Taken Under Advisement: [33]   Motion to Strike  [30]    MOTION FOR SUMMARY JUDGMENT <i>on Exhaustion Grounds</i>.           (jef),(ps)"
44401,297,,298,2021-04-30,"Motions Taken Under Advisement: [62]   Motion for Leave to Proceed in forma pauperis on Appeal.           (aom),(ps)"
47571,19,,20,2021-04-30,"Motions Taken Under Advisement: [1]   Petition for Writ of Habeas Corpus - Federal.           (aom),(ps)"
45147,562,,563,2021-05-03,Motions Taken Under Advisement: [162]  Third  Stipulation for Release of Pupil Records <i></i>.           (rks)
35995,453,,454,2021-05-03,"Motions Taken Under Advisement: [101]   Motion for Entry of Default.           (jef),(ps)"
43755,408,,409,2021-05-03,"Motions Taken Under Advisement: [115]   Motion for Extension of Time.           (jef),(ps)"
39945,395,,396,2021-05-03,"Motions Taken Under Advisement: [96]   Motion for Assistance in Recruiting Counsel.           (lam),(ps)"
46926,72,,73,2021-05-03,"Motions Taken Under Advisement: [21]   Motion for Assistance in Recruiting Counsel.           (lam),(ps)"
45411,182,,183,2021-05-03,"Motions Taken Under Advisement: [49]   Motion for Reconsideration   re [47]  Order.           (jef),(ps)"
45070,286,,287,2021-05-03,"Motions Taken Under Advisement: [71]   Motion for Assistance in Recruiting Counsel.           (jef),(ps)"
46580,157,,158,2021-05-03,"Motions Taken Under Advisement: [38]   Motion for discovery or to deny summary judgment without prejudice and to hold trial by jury, [37]   Motion for Assistance in Recruiting Counsel.           (jef),(ps)"
45660,205,,206,2021-05-03,"Motions Taken Under Advisement: [47]   Letter   regarding defendants&#039; extension, plaintiff&#039;s urgent medical needs, request to appoint counsel and issue a preliminary injunction.           (jef),(ps)"
43530,274,,275,2021-05-03,"Motions Taken Under Advisement: [77]   Motion for Hearing.           (jef),(ps)"
40343,83,,84,2021-05-03,"Motions Taken Under Advisement: [23]   Motion to Reopen Case.           (jef),(ps)"
46272,84,,85,2021-05-04,Motions Taken Under Advisement: [25]    Motion for Leave to File <i>Sur-Reply</i>.           (kwf)
46848,13,,14,2021-05-04,"Motions Taken Under Advisement: [2]   Motion for Finding of Contempt.           (kmd),(ps)"
40738,266,,267,2021-05-04,"Motions Taken Under Advisement: [63]    Motion to Stay.           (jef),(ps)"
44410,93,,94,2021-05-04,"Motion Taken Under Advisement: [18]  Joint  Motion to Amend/Correct   <i>Deadlines of Preliminary Pretrial Conference and Adjourn Trial Date</i>.             (kmd),(ps)"
47537,22,,23,2021-05-04,"Motion Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.             (kmd),(ps)"
47621,21,,22,2021-05-04,"Motions Taken Under Advisement: [1]   Petition for Writ of Habeas Corpus - State ( Filing fee &#036;5 receipt number 34690038760.).           (kmd),(ps)"
46028,132,,133,2021-05-04,"Motions Taken Under Advisement: [29]  STIPULATION of Dismissal <i>(City of Wisconsin Rapids, Cody Wetterau, and Eric Daven)</i>.           (jef),(ps)"
43777,96,,97,2021-05-04,"Motions Taken Under Advisement: [26]  Unopposed Motion to Supplement  <i></i>.           (jef),(ps)"
46848,18,,19,2021-05-05,"Motions Taken Under Advisement: [3] Motion for Declaratory Judgment.           (lam),(ps)"
46082,110,,111,2021-05-05,Motions Taken Under Advisement: [27]    Motion for Attorney Fees under the EAJA.           (rks)
44443,276,,277,2021-05-05,Motions Taken Under Advisement: [86]  Joint  Stipulation to Motions in Limine and Certain Subjects Relating to Trial and Stipulation on Medical Records.           (kwf)
46728,77,,78,2021-05-05,"Motions Taken Under Advisement: [17]  Motion to Appointment of Counsel.           (aom),(ps)"
45229,126,,127,2021-05-05,"Motions Taken Under Advisement: [29]    Motion to Compel.<i></i>            (kmd),(ps)"
47540,29,,30,2021-05-05,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (lam),(ps)"
43112,508,,509,2021-05-06,"Motions Taken Under Advisement: [107]  Amended  MOTION FOR SUMMARY JUDGMENT<i></i>. No brief in opposition  filed by the 04/30/2021 deadline.            (jef),(ps)"
46445,72,,73,2021-05-06,"Motions Taken Under Advisement: [18]  Motion to Deny Motion to Compel Arbitration, Motion to Deny Dismissal Due to Alleged Falsified Court Submitted Arbitration Agreement and Identity Theft by Opposing Counsel. Motion to Compel Discovery for Opposing"
46445,72,,73,2021-05-06," Counsel to Produce Original Arbitration Ag.           (jef),(ps)"
41765,53,,54,2021-05-06,"Motions Taken Under Advisement: [10]  Response to [9]  Order.           (aom),(ps)"
40343,92,,93,2021-05-06,"Motions Taken Under Advisement:  Motion for In Forma Pauperis Screening.           (kmd),(ps)"
35995,462,,463,2021-05-06,"Motions Taken Under Advisement: [103]   Motion to Strike  [99]    Motion for Leave to File <i>Reply Brief in Support of Motion for Summary Judgment</i>.           (jef),(ps)"
39141,681,,682,2021-05-06,"Motions Taken Under Advisement: (12 in 3:21-cv-00233-jdp, 191 in 3:16-cv-00752-jdp)   Motion for  letter regarding 16-cv-752, request to transfer filings to 21-cv-233, and other requests.           (aom),(ps)"
47446,63,,64,2021-05-06,"Motions Taken Under Advisement: (12 in 3:21-cv-00233-jdp, 191 in 3:16-cv-00752-jdp)   Motion for  letter regarding 16-cv-752, request to transfer filings to 21-cv-233, and other requests.           (aom),(ps)"
44660,493,,494,2021-05-07,"Motions Taken Under Advisement: [146]  Joint  Motion to Stay   [124]    Motion to Declare Case Exceptional and for an Award of Attorney&#039;s Fees, Expert Fees and Non-Taxable Costs.          (rks)"
42471,31,,32,2021-05-07,"Motions Taken Under Advisement: [5]   First Amended Complaint.           (aom),(ps)"
47294,50,,51,2021-05-07,"Motions Taken Under Advisement: [11]   Renewed Motion for Preliminary Injunctive Relief.           (aom),(ps)"
43304,73,,74,2021-05-07,"Motions Taken Under Advisement: [15]   Proposed Amended Complaint.           (aom),(ps)"
46593,157,,158,2021-05-07,"Motions Taken Under Advisement: [40]  Letter Requesting Counsel.           (aom),(ps)"
44918,205,,206,2021-05-07,"Motions Taken Under Advisement: [59]    Motion to Stay   <i>Case Deadlines</i>.           (jef),(ps)"
47570,32,,33,2021-05-07,"Motions Taken Under Advisement: [3]   Motion for Leave to Proceed in forma pauperis.           (aom),(ps)"
45147,568,,569,2021-05-10,Motions Taken Under Advisement: [133]    Motion to Seal.           (rks)
43016,81,,82,2021-05-10,"Motions Taken Under Advisement: [23]  Letter Requesting Appointment of Counsel.           (aom),(ps)"
47373,29,,30,2021-05-10,"Motions Taken Under Advisement: [6]   Proposed Amended Complaint.           (aom),(ps)"
45660,216,,217,2021-05-10,"Motions Taken Under Advisement: [49]  Objections to the Court Order Dated April 27, 2021 Granting Defendants Motion for Extension of 30 Days.           (aom),(ps)"
47488,36,,37,2021-05-10,"Motions Taken Under Advisement: [6]   Motion to Stay.           (lam),(ps)"
42454,773,,774,2021-05-10,"Motions Taken Under Advisement: [204]   Motion for Reconsideration   re [201]  Order.          (jef),(ps)"
38547,882,,883,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
38547,882,,883,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
39282,567,,568,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
39282,567,,568,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
39162,510,,511,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
39162,510,,511,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
41058,475,,476,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
41058,475,,476,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
41041,469,,470,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
41041,469,,470,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
40854,470,,471,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
40854,470,,471,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
40436,482,,483,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
40436,482,,483,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
40278,457,,458,2021-05-10,"Motions Taken Under Advisement: (134 in 3:17-cv-00513-jdp, 136 in 3:17-cv-00611-jdp, 150 in 3:16-cv-00745-jdp, 157 in 3:16-cv-00826-jdp, 133 in 3:17-cv-00946-jdp, 228 in 3:16-cv-00406-jdp, 139 in 3:17-cv-00843-jdp, 136 in 3:17-cv-00957-jdp)   Motion "
40278,457,,458,2021-05-10,"for Assistance in Recruiting Counsel.           Associated Cases: 3:16-cv-00406-jdp et al. (jef),(ps)"
47168,68,,69,2021-05-10,"Motions Taken Under Advisement: [16]   Motion for Reconsideration   re [14]  Order.           (jef),(ps)"
47656,15,,16,2021-05-10,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (kmd),(ps)"
41149,532,,533,2021-05-11,Motions Taken Under Advisement: [174] Motion to Compel by Defendant Union Pacific Railroad.        (arw)
46461,60,,61,2021-05-11,Motions Taken Under Advisement: [17]  Joint  MOTION TO REMAND  to Social Security Administration <i></i>.           (arw)
40758,236,,237,2021-05-11,"Motions Taken Under Advisement: [69]   Motion for Reconsideration   re [68]  Order on Motion for Assistance in Recruiting Counsel.             (kmd),(ps)"
45030,227,,228,2020-01-20,Motions Taken Under Advisement: [21]    Motion to Intervene.           (lak)
45188,129,,130,2021-05-11,"Motions Taken Under Advisement: [20]    MOTION FOR SUMMARY JUDGMENT, [26]    MOTION FOR SUMMARY JUDGMENT.           (kwf)"
46510,57,,58,2021-05-11,"Motions Taken Under Advisement: [11]   Proposed Amended Complaint.           (aom),(ps)"
47551,26,,27,2021-05-11,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (lam),(ps)"
44556,81,,82,2021-05-11,"Motion Taken Under Advisement: [20]   Motion for Truth Testing Discovery Need&#039;s of State Prison Defendant.           (kmd),(ps)"
43497,280,,281,2021-05-11,"Motions Taken Under Advisement: [72]    Motion to Amend/Correct  [68]  Brief in Opposition   <i></i>.           (jef),(ps)"
45411,193,,194,2021-05-11,"Motions Taken Under Advisement: [52]   Motion for Temporary Restraining Order/Injunction.           (jef),(ps)"
46899,61,,62,2021-05-11,"Motions Taken Under Advisement: [12]   Motion to Amend  [1]  Complaint, [13]   Proposed Amended Complaint.           (jef),(ps)"
39716,207,,208,2021-05-11,"Motions Taken Under Advisement: [55]   Motion for cancellation of mediation hearing.           (jef),(ps)"
46508,181,,182,2021-05-12,Motions Taken Under Advisement: [49]  Joint  Motion for Joint Motion for Limited Disclosure of Lillian Radecki&#039;s school records from the La Crescent-Hokah School District.           (jls)
45065,157,,158,2021-05-12,"Motion Taken Under Advisement: [53]    Motion for Leave to File <i>Amended Answer and Affirmative Defenses, Instanter</i>.           (voc)"
47113,47,,48,2021-05-12,"Motions Taken Under Advisement: [8]  Motion for Appointment of Counsel.           (aom),(ps)"
43497,36,,37,2019-08-19,"Motions Taken Under Advisement: [5]  AMENDED COMPLAINT.           (jef),(ps)"
42721,178,,179,2021-05-12,"Motion Taken Under Advisement: [43]    Motion to Strike  [40]  Brief in Sur-Reply.              (kmd),(ps)"
46482,141,,142,2021-05-13,Motions Taken Under Advisement: [32]    Motion for Relief from Judgment <i>and for Leave to File Amended Complaint</i>.           (lak)
47121,82,,83,2021-05-13,Motions Taken Under Advisement: [20]    Motion to Expedite <i>Decision</i>.           (kwf)
45519,67,,68,2021-05-13,"Motion Taken Under Advisement: [19]    Motion to Amend/Correct  [15]  Pretrial Conference Order,,    <i></i>.           (voc)"
47083,138,,139,2021-05-13,"Motions Taken Under Advisement: [34]    Motion to Substitute Attorney <i></i>, [35]    Motion to Substitute Attorney <i></i>.           (voc)"
47172,118,,119,2021-05-13,Motions Taken Under Advisement: [35]  Unopposed  Motion to Amend/Correct  [27]  Brief in Opposition   <i>to Plaintiff&#039;s Motion for Conditional Certification as a Collective Action under 29 U.S.C. 216(b) and for Approval to Notice to Proposed Cla
47172,118,,119,2021-05-13,ss</i>.           (rks)
41574,255,,256,2021-05-13,"Motions Taken Under Advisement: [65]  Motion to Appoint Counsel.           (jef),(ps)"
41574,258,,259,2021-05-13,"Motions Taken Under Advisement: [62]  Notice of objection to 4/28/21 ruling pursuant FED.R.CIV. P.46 / motion for reconsideration for ruling.           (jef),(ps)"
46075,68,,69,2021-05-13,Motions Taken Under Advisement: [17]  Joint  Motion for Extension of Time <i>for Expert Deadlines</i>.           (kwf)
39945,404,,405,2021-05-13,"Motions Taken Under Advisement: [98]    Motion to Stay   <i></i>.           (jef),(ps)"
46016,90,,91,2021-05-14,Motions Taken Under Advisement: [28]  Stipulated  Motion for Attorney Fees under the EAJA.           (kwf)
43832,47,,48,2021-05-14,"Motions Taken Under Advisement: [11]   Proposed Amended Complaint.           (aom),(ps)"
44329,451,,452,2021-05-14,"Motions Taken Under Advisement: [135]  Letter requesting counsel.           (aom),(ps)"
40738,296,,297,2021-05-14,"Motions Taken Under Advisement: [68]  Letter to the Courts, also mailed plaintiff a copy of the docket sheet per his request.           (jef),(ps)"
45660,230,,231,2021-05-14,"Motions Taken Under Advisement: [52]  Letter to clarify plaintiff&#039;s facts   re [48]  Order.           (jef),(ps)"
45458,81,,82,2021-05-14,"Motions Taken Under Advisement: [19]  Motion to Recruit Counsel, [20]  Motion for Screening of Complaint  and Notice of Change of Address.           (aom),(ps)"
42995,347,,348,2021-05-14,"Motions Taken Under Advisement: [96]    Motion to Stay   <i>Case Deadlines</i>.           (jef),(ps)"
41850,777,,778,2021-05-14,"Motions Taken Under Advisement: [177]   Motion for Sanctions.           (jef),(ps)"
40884,1044,,1045,2021-05-14,"Motions Taken Under Advisement: [237]  Response  re: [233]  Order.           (jef),(ps)"
40884,1047,,1048,2021-05-14,"Motions Taken Under Advisement: [235]  Court Order Dated May 6, Request for Documents from Defendant Counsel, [234]  Motion for Temporary Restraining Order and A Preliminary Injunction, Appointment of Counsel, and Response to Defendants Response to C"
